Latitude,Longitude
18.4386321127141,73.8111768038762
18.4423597618388,73.8094325184258
18.4417121091934,73.8080088560539
18.4458615985221,73.818589484555
18.4411143390226,73.8215162502106
18.4459188448005,73.8092713924054
18.441201665764,73.8090947203477
18.4412821164997,73.8028653902072
18.4395004711745,73.8081094600897
18.441954795242,73.8167652247228
18.4418795644282,73.8045741916257
18.4376064209846,73.8136683184371
18.4461578460335,73.8203924322022
18.4347172648208,73.8157489494926
18.4430249474521,73.807743622924
18.4478740537357,73.8143636994873
18.4369899383476,73.8068063255115
18.4448423571191,73.8194328475675
18.4446109264433,73.8078527061225
18.4484442973706,73.8169319701705
18.4485806524461,73.8154492715178
18.4434834118409,73.8032527026575
18.4351284423653,73.8110459771271
18.4447403568189,73.8088433484543
18.4353172375759,73.8087129115612
18.4483307879124,73.8168290230827
18.445943919042,73.8169349082475
18.4389111401372,73.8181093881342
18.4408761288128,73.8042647168697
18.436180013355,73.8081689643874
18.4393122985111,73.8040721918916
18.4481071385472,73.8114281335232
18.4418858254408,73.8062657284639
18.4341412682954,73.8090352703587
18.4425834752973,73.819620589904
18.4405082847703,73.8165828049023
18.4410822703898,73.817981362173
18.4361819130528,73.8140443405912
18.4447150376221,73.8113773120592
18.4337663957774,73.8157345183215
18.4487276296246,73.8159049830764
18.4446245920039,73.8206432974553
18.4443058927534,73.8107777177033
18.4387415280098,73.8169823931458
18.4364344239592,73.8178161666682
18.4345090035201,73.8136552906004
18.4345221244019,73.8148183128684
18.4391980578238,73.8167266891997
18.4429882756145,73.817406761452
18.4445884942014,73.819919346707
18.4475994360139,73.8178966166819
18.4374825244415,73.812749883671
18.4365330117987,73.8154960568303
18.4413134164575,73.8204390776238
18.4448795717357,73.8174666975148
18.4401374930172,73.8150368383729
18.4376215581711,73.8176312037734
18.4387739496145,73.8052055661324
18.4442642864124,73.8141617509221
18.4452710962433,73.8083858281086
18.4441699539826,73.8182992259606
18.439387032666,73.8129737190454
18.4383850628872,73.8046734372781
18.440553908135,73.82152534918
18.4482112079215,73.8119278220751
18.4342745325007,73.8095365926435
18.440559112654,73.80820381145
18.4453969001963,73.8040682425671
18.4438591211315,73.8131705086753
18.442384644042,73.8158616443881
18.4481616663115,73.81273344204
18.4448802979085,73.819273635453
18.4419298872068,73.8065215036235
18.4448137673179,73.820438663358
18.4440920635257,73.8209377234819
18.4408733713417,73.8130394955585
18.4408519158958,73.8190635371897
18.4365156928001,73.8138990346997
18.4448642180931,73.8189427711853
18.4387957190473,73.8140439969245
18.4409035212194,73.8181803763931
18.4399170467168,73.8061295790908
18.4471314347185,73.8116390463583
18.4466665416217,73.8119128202556
18.445310694184,73.8050676256354
18.4429128755132,73.8034716260592
18.4380055454235,73.8056100063213
18.4407905516325,73.8130597798076
18.4451302125913,73.8075893103365
18.4398732623218,73.8204732931529
18.4378072354153,73.805547764286
18.4384779554161,73.8173036359665
18.4396630948079,73.8122709443363
18.4431113704442,73.8065121610733
18.4400520169957,73.8079857374241
18.4353332230698,73.8152816298011
18.4442194328336,73.8094665831638
18.4406194318188,73.8136011712167
18.4493156492853,73.8163059816991
18.4370274984373,73.8107581337006
