"Latitude","Longitude"
"18.438632112714","73.811176803876"
"18.442359761839","73.809432518426"
"18.441712109193","73.808008856054"
"18.445861598522","73.818589484555"
"18.441114339023","73.821516250211"
"18.4459188448","73.809271392405"
"18.441201665764","73.809094720348"
"18.4412821165","73.802865390207"
"18.439500471174","73.80810946009"
"18.441954795242","73.816765224723"
"18.441879564428","73.804574191626"
"18.437606420985","73.813668318437"
"18.446157846034","73.820392432202"
"18.434717264821","73.815748949493"
"18.443024947452","73.807743622924"
"18.447874053736","73.814363699487"
"18.436989938348","73.806806325512"
"18.444842357119","73.819432847567"
"18.444610926443","73.807852706123"
"18.448444297371","73.81693197017"
"18.448580652446","73.815449271518"
"18.443483411841","73.803252702657"
"18.435128442365","73.811045977127"
"18.444740356819","73.808843348454"
"18.435317237576","73.808712911561"
"18.448330787912","73.816829023083"
"18.445943919042","73.816934908247"
"18.438911140137","73.818109388134"
"18.440876128813","73.80426471687"
"18.436180013355","73.808168964387"
"18.439312298511","73.804072191892"
"18.448107138547","73.811428133523"
"18.441885825441","73.806265728464"
"18.434141268295","73.809035270359"
"18.442583475297","73.819620589904"
"18.44050828477","73.816582804902"
"18.44108227039","73.817981362173"
"18.436181913053","73.814044340591"
"18.444715037622","73.811377312059"
"18.433766395777","73.815734518322"
"18.448727629625","73.815904983076"
"18.444624592004","73.820643297455"
"18.444305892753","73.810777717703"
"18.43874152801","73.816982393146"
"18.436434423959","73.817816166668"
"18.43450900352","73.8136552906"
"18.434522124402","73.814818312868"
"18.439198057824","73.8167266892"
"18.442988275614","73.817406761452"
"18.444588494201","73.819919346707"
"18.447599436014","73.817896616682"
"18.437482524442","73.812749883671"
"18.436533011799","73.81549605683"
"18.441313416457","73.820439077624"
"18.444879571736","73.817466697515"
"18.440137493017","73.815036838373"
"18.437621558171","73.817631203773"
"18.438773949615","73.805205566132"
"18.444264286412","73.814161750922"
"18.445271096243","73.808385828109"
"18.444169953983","73.818299225961"
"18.439387032666","73.812973719045"
"18.438385062887","73.804673437278"
"18.440553908135","73.82152534918"
"18.448211207921","73.811927822075"
"18.434274532501","73.809536592643"
"18.440559112654","73.80820381145"
"18.445396900196","73.804068242567"
"18.443859121132","73.813170508675"
"18.442384644042","73.815861644388"
"18.448161666311","73.81273344204"
"18.444880297909","73.819273635453"
"18.441929887207","73.806521503624"
"18.444813767318","73.820438663358"
"18.444092063526","73.820937723482"
"18.440873371342","73.813039495558"
"18.440851915896","73.81906353719"
"18.4365156928","73.8138990347"
"18.444864218093","73.818942771185"
"18.438795719047","73.814043996925"
"18.440903521219","73.818180376393"
"18.439917046717","73.806129579091"
"18.447131434718","73.811639046358"
"18.446666541622","73.811912820256"
"18.445310694184","73.805067625635"
"18.442912875513","73.803471626059"
"18.438005545424","73.805610006321"
"18.440790551633","73.813059779808"
"18.445130212591","73.807589310337"
"18.439873262322","73.820473293153"
"18.437807235415","73.805547764286"
"18.438477955416","73.817303635966"
"18.439663094808","73.812270944336"
"18.443111370444","73.806512161073"
"18.440052016996","73.807985737424"
"18.43533322307","73.815281629801"
"18.444219432834","73.809466583164"
"18.440619431819","73.813601171217"
"18.449315649285","73.816305981699"
"18.437027498437","73.810758133701"
"18.554432574377","73.948286916804"
"18.550136054724","73.942986815662"
"18.554844452434","73.951520379768"
"18.551889315001","73.947764984623"
"18.551473016351","73.950824027978"
"18.560779107283","73.944166450492"
"18.54994889507","73.952961427885"
"18.550279646416","73.948508291854"
"18.552537553524","73.947750284257"
"18.548350125691","73.949950191281"
"18.549555674565","73.955440017281"
"18.554546910946","73.941675900758"
"18.554019089815","73.944368428214"
"18.548081380569","73.946369546222"
"18.555613336785","73.942319835784"
"18.548482783284","73.940483082772"
"18.558099115492","73.944421725317"
"18.551660089442","73.954722211243"
"18.556401163473","73.948755787792"
"18.561172373465","73.946677940017"
"18.559920831701","73.952775198306"
"18.550131111243","73.941964771309"
"18.548889869511","73.955136676897"
"18.553905793462","73.948203047404"
"18.557003896925","73.95477095022"
"18.559824818721","73.948823879931"
"18.551357349238","73.953780740717"
"18.558141810731","73.955571566587"
"18.557372335505","73.945387891556"
"18.548405098316","73.954223230937"
"18.547175967675","73.945958271045"
"18.556669345049","73.956571610653"
"18.548037779657","73.941745249163"
"18.550573049569","73.943927377755"
"18.552738088523","73.949062028408"
"18.554552374294","73.95371393455"
"18.559195889987","73.940397754612"
"18.550636644905","73.943849304657"
"18.547133182333","73.953278506577"
"18.56182838464","73.945689279759"
"18.55071198151","73.943868516021"
"18.553890181214","73.939103611198"
"18.548224959132","73.952598641399"
"18.551186204436","73.945086101779"
"18.556789735879","73.946763726702"
"18.549035244622","73.947634390291"
"18.559539787137","73.941071026586"
"18.562213889348","73.948344004317"
"18.545985551449","73.951815480811"
"18.55159306416","73.94104310627"
"18.551446701304","73.955957311934"
"18.557217433975","73.943084322623"
"18.556000953204","73.939859770184"
"18.548453426772","73.952640057914"
"18.560981377867","73.942658395843"
"18.554092103549","73.94219708096"
"18.555019677339","73.946122769849"
"18.555271630895","73.954101331435"
"18.558973086066","73.943861161652"
"18.549742117692","73.946995746617"
"18.548102948584","73.954286043379"
"18.550437270501","73.95057776313"
"18.551444903354","73.946375558513"
"18.55158741598","73.950490535528"
"18.559384223213","73.946645686182"
"18.55569837908","73.940277293479"
"18.555621188868","73.939723304538"
"18.557519611367","73.947086706434"
"18.552401387711","73.946411380008"
"18.550642490511","73.942320410154"
"18.557315656716","73.942223584572"
"18.554245614569","73.957166067698"
"18.558248323451","73.941269153153"
"18.554457222986","73.942699922779"
"18.553036102107","73.952745768476"
"18.548851122215","73.950037214896"
"18.550116801071","73.945753103308"
"18.55319319667","73.950644594622"
"18.560731749453","73.941875531178"
"18.555485695783","73.947649959793"
"18.557562163032","73.940748373125"
"18.559415980742","73.95300269885"
"18.561189614027","73.947685813507"
"18.560663444596","73.947926145617"
"18.54771526981","73.944074357666"
"18.548475975625","73.950622375068"
"18.558071463309","73.939624238611"
"18.550972280227","73.9444725718"
"18.55906870858","73.945502678998"
"18.561295900824","73.945947657367"
"18.555166303383","73.939741128021"
"18.55932929806","73.940798326703"
"18.546872639796","73.953028924352"
"18.549394504742","73.955779782675"
"18.550844310615","73.951490399534"
"18.560992604455","73.943929410818"
"18.557556799467","73.954153548396"
"18.553352661722","73.950813260059"
"18.558311697359","73.950256621133"
"18.550525013523","73.953934532794"
"18.588961391061","73.972090582659"
"18.592469751693","73.975443921161"
"18.582508081037","73.975996808752"
"18.57981268349","73.983834914199"
"18.590148323557","73.975544886874"
"18.580795797297","73.974165259817"
"18.582313960844","73.981677616065"
"18.578942305445","73.983128142336"
"18.586157958389","73.979170788979"
"18.588379681542","73.977174004324"
"18.577176327778","73.976512241622"
"18.584193548175","73.978586158712"
"18.586401843017","73.973953202834"
"18.589610302554","73.97933001384"
"18.577035025803","73.982933305948"
"18.577435408102","73.984278975337"
"18.591610839953","73.97944078119"
"18.586654908832","73.973934582203"
"18.579244812996","73.984551834941"
"18.592169840952","73.980671236387"
"18.579245240967","73.980225441946"
"18.578020355833","73.978732323352"
"18.586575814184","73.970465586179"
"18.589592348861","73.980936001263"
"18.588302943217","73.984820292639"
"18.589783108542","73.982789716726"
"18.585615333536","73.970162598337"
"18.588913022607","73.984590960203"
"18.581827909839","73.98037309909"
"18.584798171468","73.971421048486"
"18.582739561043","73.986889204268"
"18.577019645136","73.976128906756"
"18.582072915552","73.979144569857"
"18.586511147047","73.969972128444"
"18.588594827008","73.974563945105"
"18.576749687531","73.973344395252"
"18.581161477994","73.981513075769"
"18.586401470459","73.970869738324"
"18.58370937457","73.983390146652"
"18.580598451664","73.985620797668"
"18.583662891819","73.985084611362"
"18.580451678905","73.983017104249"
"18.580601250978","73.975303284669"
"18.586232864928","73.985129869446"
"18.582526620179","73.98386294849"
"18.582138799873","73.975863890362"
"18.586876624573","73.973818921269"
"18.583951300742","73.981247950229"
"18.583739683614","73.985846913599"
"18.578867161359","73.973444727946"
"18.59282179007","73.975901748264"
"18.584065708126","73.974521493229"
"18.588080435777","73.975092275785"
"18.587734824987","73.974936042293"
"18.57999709676","73.985758476381"
"18.5892924933","73.984518093188"
"18.587057138691","73.977257481758"
"18.585013864175","73.985598621897"
"18.587114920149","73.972801072558"
"18.575860650621","73.979162643601"
"18.582541226031","73.982872145361"
"18.591900361145","73.974552507695"
"18.582253822075","73.981439656567"
"18.57654274385","73.98123207382"
"18.586535745403","73.977302711035"
"18.592118950022","73.978939329425"
"18.58213083515","73.971488968833"
"18.58578885209","73.979451872484"
"18.581506124999","73.972658740234"
"18.583668258147","73.983757335344"
"18.586319908608","73.97639550612"
"18.583509571229","73.976056090385"
"18.581870710089","73.986893362437"
"18.587135470716","73.979310903381"
"18.584039529344","73.980826116379"
"18.587764433366","73.985978935572"
"18.585342998607","73.969089258451"
"18.585531927592","73.981894175214"
"18.578593210087","73.977111667608"
"18.586339123342","73.974750321903"
"18.579549204995","73.970656796066"
"18.578016169164","73.985212528351"
"18.582281022195","73.987201812222"
"18.584493624227","73.984090798999"
"18.582903254865","73.977860038979"
"18.59036094629","73.983102571793"
"18.587807079484","73.984433953049"
"18.589706406212","73.985335597375"
"18.580257068236","73.982605145001"
"18.582982065874","73.971648364998"
"18.587898409238","73.981691597543"
"18.589749673712","73.973668955406"
"18.577916437239","73.976777537095"
"18.576186698496","73.978496487836"
"18.583706545674","73.980481721146"
"18.581011701524","73.973222027039"
"18.583131880874","73.980645042566"
"18.575586990878","73.976754082758"
"18.583232158021","73.971550575293"
"18.588635002106","73.97912274101"
